a_sf1,a_sf2,a_sf3,beam,defocus,e_ch_tes,eta,eta_field_tot,eta_field1,eta_field2,eta_field3,eta_therm,eta_rec_therm1,eta_rec_therm2,eta_rec_therm3,htf_pump_power,m_dot_rec,m_dot_rec1,m_dot_rec2,m_dot_rec3,m_dot_pc,m_dot_tes_dc,m_dot_tes_ch,p_cooling_tower_tot,p_cycle,p_out_net,p_tower_pump,pparasi,q_ch_tes,q_dc_tes,q_dot_hx1,q_dot_hx2,q_dot_hx3,q_dot_rec_inc,q_dot_rec_inc1,q_dot_rec_inc2,q_dot_rec_inc3,q_pb,q_thermal,q_startup,tank_losses,t_hx_tes_out1,t_hx_tes_out2,t_hx_tes_out3,t_pc_in,t_pc_out,t_rec_in1,t_rec_in2,t_rec_in3,t_rec_out1,t_rec_out2,t_rec_out3,t_tes_cold,t_tes_hot,tdry
m2,m2,m2,W/m2,-,MWh,-,-,-,-,-,-,-,-,-,MW,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,C,C,C,C,C,C,C,C,C,C,C,C,C,C
398510.293333,401636.302222,766962.133333,108,1,0,0,0.362447,0.465602,0.460295,0.257607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.723360,0,1.723360,0,0,0,0,0,0,0,0,0,0,0,17.870541,3.072325,557.452917,557.452917,557.452917,684.145000,546.100000,592,592,592,592,592,592,557.398715,688.673542,7
381472.315556,429318.600000,750383.920000,151.000003,1.000000,0,0,0.427314,0.565463,0.512390,0.308408,0,0.040808,0.046274,0.047482,0,0,0,0,0,0,0,0,0,0,-1.600657,0,1.600657,0,0,0,0,0,0,0,0,0,0,0,44.397886,3.063863,557.393945,557.393945,557.393945,684.145022,546.100000,533.783646,533.783646,533.783646,533.783646,533.783646,533.783646,557.349427,687.453121,8.000000
413535.964444,479155.484444,690112.071111,28,1,0,0,0.520133,0.652155,0.570177,0.406274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.740480,0,1.740480,0,0,0,0,0,0,0,0,0,0,0,3.315285,3.050431,557.344653,557.344653,557.344653,684.145000,546.100000,592,592,592,592,592,592,557.290764,686.002153,10
421932.764444,531605.902222,628348.657778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.543600,0,0.543600,0,0,0,0,0,0,0,0,0,0,0,0,3.041997,557.290764,557.290764,557.290764,684.145000,546.100000,0,0,0,0,0,0,557.236979,684.674306,11
423295.822222,586750.755556,571399.288889,50,1,0,0,0.536260,0.656759,0.485762,0.498850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.738960,0,1.738960,0,0,0,0,0,0,0,0,0,0,0,9.255012,3.038557,557.236979,557.236979,557.236979,684.145000,546.100000,592,592,592,592,592,592,557.183194,683.349097,11
420518.506667,643607.537778,519050.204444,28,1,0,0,0.532069,0.657456,0.441011,0.543394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.196910,0,1.196910,0,0,0,0,0,0,0,0,0,0,0,3.440384,3.040106,557.183194,557.183194,557.183194,684.145000,546.100000,592,592,592,592,592,592,557.129306,682.024514,10
406271.928889,704630.471111,468815.928889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.542850,0,0.542850,0,0,0,0,0,0,0,0,0,0,0,0,3.041655,557.129306,557.129306,557.129306,684.145000,546.100000,0,0,0,0,0,0,557.075347,680.700556,9
371373.688889,751120.142222,412821.902222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.043206,557.075347,557.075347,557.075347,684.145000,546.100000,0,0,0,0,0,0,557.021285,679.377292,8
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.044759,557.021285,557.021285,557.021285,684.145000,546.100000,0,0,0,0,0,0,556.967153,678.054583,7
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.041331,556.967153,556.967153,556.967153,684.145000,546.100000,0,0,0,0,0,0,556.913021,676.734583,7
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.042891,556.913021,556.913021,556.913021,684.145000,546.100000,0,0,0,0,0,0,556.858785,675.415139,6
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.044453,556.858785,556.858785,556.858785,684.145000,546.100000,0,0,0,0,0,0,556.804444,674.096319,5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.046016,556.804444,556.804444,556.804444,684.145000,546.100000,0,0,0,0,0,0,556.750000,672.778125,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.047580,556.750000,556.750000,556.750000,684.145000,546.100000,0,0,0,0,0,0,556.695486,671.460625,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.044164,556.695486,556.695486,556.695486,684.145000,546.100000,0,0,0,0,0,0,556.640972,670.145625,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.040754,556.640972,556.640972,556.640972,684.145000,546.100000,0,0,0,0,0,0,556.586493,668.833264,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.037351,556.586493,556.586493,556.586493,684.145000,546.100000,0,0,0,0,0,0,556.531979,667.523472,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.028972,556.531979,556.531979,556.531979,684.145000,546.100000,0,0,0,0,0,0,556.477569,666.218264,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.025587,556.477569,556.477569,556.477569,684.145000,546.100000,0,0,0,0,0,0,556.423194,664.915556,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.022208,556.423194,556.423194,556.423194,684.145000,546.100000,0,0,0,0,0,0,556.368819,663.615417,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.018835,556.368819,556.368819,556.368819,684.145000,546.100000,0,0,0,0,0,0,556.314410,662.317917,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.015469,556.314410,556.314410,556.314410,684.145000,546.100000,0,0,0,0,0,0,556.260035,661.022917,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.012109,556.260035,556.260035,556.260035,684.145000,546.100000,0,0,0,0,0,0,556.205694,659.730417,4
0,0,0,362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.003774,556.205694,556.205694,556.205694,684.145000,546.100000,0,0,0,0,0,0,556.151424,658.442500,5
398536.568889,401293.973333,767231.502222,214,1,0,0,0.362340,0.465486,0.460488,0.257427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.723200,0,1.723200,0,0,0,0,0,0,0,0,0,0,0,56.053351,2.985487,556.151424,556.151424,556.151424,684.145000,546.100000,592,592,592,592,592,592,556.097431,657.162986,8
381441.173333,428926.888889,750797.724444,400,1.000000,0,0,0.318002,0.420892,0.381615,0.229387,0.450897,0.645946,0.677800,0.687657,1.021283,242.920020,231.380472,218.310298,242.920214,0.194426,0,0,0,0,-4.156847,1.807192,1.328373,0,0,45.005734,42.519253,47.197925,198.581476,64.218249,65.474004,68.889218,111.737214,129.909835,3.621186,2.972203,659.524271,659.660208,659.409583,676.802309,546.099983,398.069306,386.362326,386.226424,489.801042,489.801042,489.801042,556.055538,656.170781,10.000000
413614.320000,478742.062222,690464.728889,201,1,0,0,0.358155,0.449012,0.392925,0.279619,0,0.171019,0.176165,0.177911,0,0,0,0,0,0,0,0,0,0,-1.742312,0,1.742312,0,0,0,0,0,0,0,0,0,0,0,61.053694,2.963917,556.032170,556.032170,556.032170,684.145000,546.100017,407.595972,407.595972,407.595972,407.595972,407.595972,407.595972,556.001528,654.893177,11
422050.417778,531129.422222,628685.724444,60,1,0,0,0.534512,0.655425,0.532997,0.454622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.739520,0,1.739520,0,0,0,0,0,0,0,0,0,0,0,12.698739,2.955643,555.990035,555.990035,555.990035,684.145000,546.100000,592,592,592,592,592,592,555.936458,653.357222,12
423451.280000,586231.440000,571736.666667,510.999991,1,37.059983,0.165855,0.536419,0.656704,0.486333,0.498687,0.628151,0.632604,0.626056,0.625792,1.715396,473.287605,433.884772,472.485119,473.287984,0.300730,0.300743,0.447712,0.075935,33.258537,26.671818,3.599853,1.195535,309.821267,174.722075,83.637023,90.886766,91.037365,366.732764,120.218547,123.254076,123.260147,181.122574,272.276780,48.248307,3.014443,685.281693,685.011519,685.006120,676.322049,540.986163,569.881510,579.495434,579.765625,708.749896,708.749896,708.749896,556.128733,681.912361,11
420706.844444,643027.057778,519367.537778,0,1,0,0,0,0,0,0,0,0,0,0,0.691661,0,0,0,0,0.105296,0.105296,0,0,0,-1.235686,0,0.544025,0,63.399991,0,0,0,0,0,0,0,0,0,0,3.057898,556.099444,556.099444,556.099444,679.253125,546.100000,0,0,0,0,0,0,556.077396,690.294514,10
406827.875556,704119.608889,469210.488889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.059624,556.077396,556.077396,556.077396,684.145000,546.100000,0,0,0,0,0,0,556.023542,688.954306,9
371535.253333,750966.186667,413211.875556,27,1,0,0,0.458081,0.614619,0.320017,0.568246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.688800,0,1.688800,0,0,0,0,0,0,0,0,0,0,0,2.435429,3.061135,556.023542,556.023542,556.023542,684.145000,546.100000,592,592,592,592,592,592,555.969583,687.614792,8
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.062647,555.969583,555.969583,555.969583,684.145000,546.100000,0,0,0,0,0,0,555.915556,686.275903,7
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.059179,555.915556,555.915556,555.915556,684.145000,546.100000,0,0,0,0,0,0,555.861493,684.939722,7
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.055718,555.861493,555.861493,555.861493,684.145000,546.100000,0,0,0,0,0,0,555.807465,683.606111,7
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.052263,555.807465,555.807465,555.807465,684.145000,546.100000,0,0,0,0,0,0,555.753438,682.275139,7
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.048814,555.753438,555.753438,555.753438,684.145000,546.100000,0,0,0,0,0,0,555.699410,680.946736,7
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.045372,555.699410,555.699410,555.699410,684.145000,546.100000,0,0,0,0,0,0,555.645417,679.620972,7
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.036955,555.645417,555.645417,555.645417,684.145000,546.100000,0,0,0,0,0,0,555.591493,678.299792,8
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.033531,555.591493,555.591493,555.591493,684.145000,546.100000,0,0,0,0,0,0,555.537569,676.981250,8
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.025132,555.537569,555.537569,555.537569,684.145000,546.100000,0,0,0,0,0,0,555.483750,675.667222,9
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.021726,555.483750,555.483750,555.483750,684.145000,546.100000,0,0,0,0,0,0,555.429965,674.355833,9
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.018327,555.429965,555.429965,555.429965,684.145000,546.100000,0,0,0,0,0,0,555.376181,673.046944,9
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.019916,555.376181,555.376181,555.376181,684.145000,546.100000,0,0,0,0,0,0,555.322292,671.738681,8
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.021507,555.322292,555.322292,555.322292,684.145000,546.100000,0,0,0,0,0,0,555.268299,670.431111,7
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.023098,555.268299,555.268299,555.268299,684.145000,546.100000,0,0,0,0,0,0,555.214236,669.124028,6
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.019709,555.214236,555.214236,555.214236,684.145000,546.100000,0,0,0,0,0,0,555.160139,667.819583,6
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.011345,555.160139,555.160139,555.160139,684.145000,546.100000,0,0,0,0,0,0,555.106181,666.519653,7
398511.644444,400912.853333,767540.053333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.002992,555.106181,555.106181,555.106181,684.145000,546.100000,0,0,0,0,0,0,555.052326,665.224236,8
381430.080000,428542.293333,751208.746667,9,1,0,0,0.474027,0.627508,0.569298,0.341748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.716720,0,1.716720,0,0,0,0,0,0,0,0,0,0,0,0.537946,2.999633,555.052326,555.052326,555.052326,684.145000,546.100000,592,592,592,592,592,592,554.998472,663.931389,8
413707.768889,478333.511111,690798.862222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.543950,0,0.543950,0,0,0,0,0,0,0,0,0,0,0,0,2.991298,554.998472,554.998472,554.998472,684.145000,546.100000,0,0,0,0,0,0,554.944722,662.643056,9
422179.057778,530654.933333,629007.715556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.982974,554.944722,554.944722,554.944722,684.145000,546.100000,0,0,0,0,0,0,554.891076,661.359236,10
423618.915556,585711.288889,572063.537778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.979644,554.891076,554.891076,554.891076,684.145000,546.100000,0,0,0,0,0,0,554.837431,660.077917,10
420904,642444.302222,519674.453333,2,1,0,0,0.532507,0.657366,0.442149,0.543084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.740720,0,1.740720,0,0,0,0,0,0,0,0,0,0,0,0.103872,2.976320,554.837431,554.837431,554.837431,684.145000,546.100000,592,592,592,592,592,592,554.783785,658.799097,10
407381.973333,703599.217778,469597.760000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.543175,0,0.543175,0,0,0,0,0,0,0,0,0,0,0,0,2.977984,554.783785,554.783785,554.783785,684.145000,546.100000,0,0,0,0,0,0,554.730035,657.520833,9
371721.493333,750819.200000,413608.035556,174,1,0,0,0.459366,0.616294,0.321033,0.569445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.689200,0,1.689200,0,0,0,0,0,0,0,0,0,0,0,56.951858,2.979650,554.730035,554.730035,554.730035,684.145000,546.100000,592,592,592,592,592,592,554.676215,656.243194,8
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.981316,554.676215,554.676215,554.676215,684.145000,546.100000,0,0,0,0,0,0,554.622292,654.966042,7
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.982984,554.622292,554.622292,554.622292,684.145000,546.100000,0,0,0,0,0,0,554.568299,653.689375,6
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.979671,554.568299,554.568299,554.568299,684.145000,546.100000,0,0,0,0,0,0,554.514271,652.415278,6
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.976364,554.514271,554.514271,554.514271,684.145000,546.100000,0,0,0,0,0,0,554.460278,651.143750,6
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.978046,554.460278,554.460278,554.460278,684.145000,546.100000,0,0,0,0,0,0,554.406181,649.872639,5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.974746,554.406181,554.406181,554.406181,684.145000,546.100000,0,0,0,0,0,0,554.352083,648.604097,5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.971453,554.352083,554.352083,554.352083,684.145000,546.100000,0,0,0,0,0,0,554.298021,647.338056,5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.968166,554.298021,554.298021,554.298021,684.145000,546.100000,0,0,0,0,0,0,554.243924,646.074444,5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.964885,554.243924,554.243924,554.243924,684.145000,546.100000,0,0,0,0,0,0,554.189861,644.813403,5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.961611,554.189861,554.189861,554.189861,684.145000,546.100000,0,0,0,0,0,0,554.135799,643.554792,5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.958342,554.135799,554.135799,554.135799,684.145000,546.100000,0,0,0,0,0,0,554.081736,642.298681,5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.955080,554.081736,554.081736,554.081736,684.145000,546.100000,0,0,0,0,0,0,554.027674,641.045000,5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.951824,554.027674,554.027674,554.027674,684.145000,546.100000,0,0,0,0,0,0,553.973611,639.793819,5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.948574,553.973611,553.973611,553.973611,684.145000,546.100000,0,0,0,0,0,0,553.919583,638.545069,5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.945330,553.919583,553.919583,553.919583,684.145000,546.100000,0,0,0,0,0,0,553.865521,637.298819,5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.942093,553.865521,553.865521,553.865521,684.145000,546.100000,0,0,0,0,0,0,553.811493,636.055000,5
398435.182222,400493.013333,767887.680000,719.000017,1,6.326871,0.129806,0.362464,0.465825,0.461393,0.257236,0.581278,0.585431,0.575291,0.583111,1.725053,423.507941,369.619693,390.361991,423.508280,0.298068,0.297970,0.383998,0.033085,26.884625,20.740957,3.087557,1.297973,269.485356,163.120078,72.268349,76.222606,82.530720,322.301209,105.331844,104.868573,112.100787,169.646285,237.372500,61.382869,2.996752,676.231406,676.069965,675.827639,669.705087,539.472040,568.644766,578.590755,578.752161,700.925443,700.925443,700.925443,554.016597,668.724340,6.000000
381439.680000,428165.653333,751616.355556,115,1,19.037639,0,0,0,0,0,0,0.354995,0.417961,0.431803,0,0,0,0,0,0,0,0,0,0,-0.536500,0,0.536500,0,0,0,0,0,0,0,0,0,0,0,0,3.042896,553.960347,553.960347,553.960347,684.145000,546.100000,0,0,0,0,0,0,553.906285,682.434792,8
413816.151111,477930.302222,691113.608889,807,1,244.925564,0.234141,0.520363,0.652154,0.571775,0.405897,0.701506,0.702738,0.699368,0.702412,1.734092,828.395220,759.150553,802.305709,828.395882,0.333266,0.333280,0.775447,0.079042,48.091393,38.782911,6.235025,1.260323,534.293542,199.948607,145.702465,153.756380,158.619371,586.866542,192.286204,194.706418,199.873920,214.434740,466.289427,60.809996,3.070522,688.738025,688.539379,688.423650,685.333151,542.908524,572.899323,579.519861,579.718507,713.841684,713.841684,713.841684,554.711345,697.901936,9.000000
422318.684444,530182.826667,629314.275556,655,1,535.311181,0.471139,0.534737,0.655289,0.534127,0.454350,0.772587,0.774918,0.770981,0.771862,1.586748,750.552494,693.097404,741.229314,750.553094,0.304322,0.304322,0.708956,0.149176,96.115460,87.483273,5.700395,1.195865,490.356979,196.967170,133.515035,142.539696,144.285790,554.034916,181.265227,185.486169,187.283520,204.006389,428.028889,0,3.088649,707.523264,707.258819,707.209306,689.845208,541.491250,569.519097,577.307188,577.571597,730,730,730,555.081424,703.188056,9
423798.684444,585190.791111,572379.555556,565,1,667.555139,0.472060,0.536777,0.656581,0.487524,0.498428,0.755273,0.757738,0.754164,0.753916,1.649338,629.216474,586.576785,628.360443,629.216977,0.303692,0.303692,0.598406,0.144276,96.124687,88.324019,4.811517,1.195535,415.124375,197.954566,113.312526,121.174852,121.335859,479.596338,157.215947,161.191502,161.188889,203.628090,362.216424,0,3.092718,708.200139,707.936181,707.930903,690.604375,542.190590,569.176910,576.881285,577.145278,730,730,730,555.324479,704.206458,9
421109.795556,641859.911111,519970.737778,791,1,946.511528,0.463359,0.532736,0.657311,0.442730,0.542952,0.794399,0.795964,0.794174,0.793057,1.503762,933.334360,869.684370,933.335107,927.689829,0.306984,0.306984,0.886098,0.146888,96.130877,86.158819,7.124715,1.196690,607.567986,198.611354,166.075069,177.891997,176.845000,667.042276,218.948782,224.779058,223.314471,207.465069,529.890382,0,3.094995,706.684375,706.397431,706.422222,691.370347,542.238333,571.339896,578.640104,578.927014,730,730,730,555.698681,704.656458,9
407929.564444,703068.088889,469977.351111,469,1,1001.788056,0.472960,0.514413,0.655527,0.390470,0.577345,0.723659,0.727339,0.722789,0.720849,1.727657,479.578311,447.543469,479.578695,473.511924,0.303087,0.303087,0.454508,0.121675,96.141927,89.442891,3.654499,1.195205,316.362882,199.051771,86.722188,92.776250,91.630642,381.425849,125.414693,128.753067,127.258098,203.277049,276.014115,0,3.101928,709.284792,709.031042,709.077986,691.198750,542.711667,568.592118,576.413889,576.667604,730,730,730,555.907083,705.090486,8
371933.831111,750679.111111,414010.808889,0,1,817.732222,0.483515,0,0,0,0,0,0,0,0,1.965589,0,0,0,0,0.299216,0.299216,0,0.095984,96.110295,93.520668,0,0.528050,0,200.114410,0,0,0,0,0,0,0,198.774358,0,0,3.107535,555.907083,555.907083,555.907083,689.049028,541.368160,0,0,0,0,0,0,555.925521,704.868056,7
417696.533333,763083.448889,403441.564444,0,1,632.867847,0.484297,0,0,0,0,0,0,0,0,1.964227,0,0,0,0,0.299009,0.299009,0,0.072407,96.127083,94.090451,0,0,0,199.891424,0,0,0,0,0,0,0,198.488038,0,0,3.116921,555.925521,555.925521,555.925521,688.813125,541.196667,0,0,0,0,0,0,555.929132,704.598125,5
0,0,0,0,1,447.020625,0.485268,0,0,0,0,0,0,0,0,1.962393,0,0,0,0,0.298731,0.298731,0,0.063253,96.135781,94.110139,0,0,0,199.590469,0,0,0,0,0,0,0,198.108698,0,0,3.121141,555.929132,555.929132,555.929132,688.521736,540.992604,0,0,0,0,0,0,555.918472,704.255833,4
0,0,0,0,1,259.861510,0.486546,0,0,0,0,0,0,0,0,1.959820,0,0,0,0,0.298341,0.298341,0,0.063306,96.132639,94.109514,0,0,0,199.166007,0,0,0,0,0,0,0,197.581649,0,0,3.120103,555.918472,555.918472,555.918472,688.140625,540.735486,0,0,0,0,0,0,555.892639,703.789028,4
0,0,0,0,1,70.404753,0.488429,0,0,0,0,0,0,0,0,1.956198,0,0,0,0,0.297791,0.297791,0,0.055398,96.140017,94.128420,0,0,0,198.571146,0,0,0,0,0,0,0,196.835382,0,0,3.123548,555.892639,555.892639,555.892639,687.582569,540.351424,0,0,0,0,0,0,555.846563,703.050764,3
0,0,0,0,1,0.000000,0.443481,0,0,0,0,0,0,0,0,0.711430,0,0,0,0,0.108359,0.108359,0,0,48.040959,47.329531,0,0,0,110.380703,0,0,0,0,0,0,0,108.326988,0,0,3.119113,555.846563,555.846563,555.846563,682.639236,456.240000,0,0,0,0,0,0,554.253333,701.885833,3
